cluster_name,overall_improvement,avg_similarity,entries_count,selected,CPU_usage_improvement,RAM_usage_improvement,execution_time_ms_improvement
saddle_points,95.09099664183763,60.21465277777778,9,True,95.49623129551226,97.0464894719214,92.73026915807925
a0055jumpgame,-6.597414559709004,72.74333333333333,1,True,95.59082892416224,62.39470517448854,-177.7777777777778
contains_duplicate,4.234763367674769,52.220000000000006,1,True,95.35217035217035,70.07434197307616,-152.7222222222222
vehicle_purchase,96.54422982782734,88.87666666666665,5,False,95.65712416088357,96.48136890728003,97.49419641531841
bottle_song,94.85022329289914,69.22416666666666,2,True,96.66261923548466,94.86540351043931,93.02264713277344
wordy,97.62268800621688,70.36380952380952,6,True,96.50308431135497,97.48808850534232,98.87689120195331
find_first_missing_positive,-25.127420998980636,78.14333333333333,1,False,96.17737003058106,61.773700305810394,-233.33333333333337
grade_school,78.83395067755468,76.06317460317462,19,False,91.09800177133748,74.02819527965572,71.37565498167086
spiral_traversal.test.js,0.0,100.0,1,False,0.0,0.0,0.0
atbash_cipher,85.28825199754458,60.165902777777774,18,True,93.08194462603849,71.8275626385345,90.95524872806075
dn_dcharacter,77.836734625235,86.01166666666666,1,False,95.80152671755725,89.66821214585174,48.04046501229601
kindergarten_garden,83.78243334918588,69.26931818181818,9,True,97.14255405705187,92.1854122096301,62.01933378087566
error_handling,97.5501382425341,76.39958333333333,2,False,96.31675425058768,97.50389556471127,98.82976491230335
rna_transcription,83.93544635691916,66.49106976744186,33,True,92.58874217629258,81.84913986152522,77.36845703293967
card_tricks,96.04849280297027,87.60222222222222,3,False,94.13200345505201,96.51958742389658,97.49388752996224
calculate_area_of_polygon,11.705895972137284,62.02333333333333,1,True,95.1159174441617,69.49671996719965,-129.49494949494948
react,97.65552756228384,75.91722222222222,5,False,96.58339689804217,97.53317865948418,98.85000712932516
a0133clonegraph,23.428332403034076,76.62916666666666,1,False,95.3686024927075,69.91212121212122,-94.99572649572649
letter_combinations,-25.177700861765487,60.5525,1,True,96.09679937548789,61.703431372549026,-233.33333333333337
longest_substring_without_repeating_characters,-7.408135968614592,53.267500000000005,2,True,93.849938499385,61.703431372549005,-177.7777777777778
amusement_park,80.44209463691732,89.53583333333331,2,False,90.40723882402095,86.59517451286042,64.3238705738706
squeaky_clean,92.54638985189756,78.14416666666666,2,False,96.48980591373834,93.37063442919457,87.77872921275973
rotational_cipher,88.254961149967,57.405601851851856,13,True,94.25978733438009,93.49760086438778,77.00749525113311
a0092reverselinkedlistii,-25.109115849856607,69.98333333333333,1,True,95.88477366255144,62.121212121212125,-233.33333333333337
swap_first_and_last_word,-15.15414668628521,67.01416666666667,1,True,95.93495934959351,61.63290362185388,-203.03030303030303
perfect_numbers,83.55631460917041,79.20719696969695,10,False,95.23051004174836,91.66514220812091,63.77329157764197
a0096uniquebinarysearchtrees,11.773438929402241,74.40083333333332,1,True,95.09401709401709,69.67074413863405,-129.44444444444443
darts,88.4500220172652,66.8160606060606,9,True,94.05502085689514,94.09357965497276,77.20146553992771
split_coins,11.854433905875217,70.38749999999999,1,True,95.20902090209022,69.49569495694955,-129.14141414141412
diamond,89.45780815354154,60.63692307692308,10,True,95.1052973501494,94.84721657565248,78.42091053482275
simple_cipher,88.41125417451092,71.43544117647059,12,True,94.25462653494871,93.6708303046911,77.30830568389294
a0150evaluatereversepolishnotation,-14.89377497957299,52.72666666666666,1,True,96.0222752585521,62.32670283303195,-203.03030303030303
gross_store,96.12539694841024,84.69388888888889,3,False,94.36950474047126,96.55867038236771,97.44801572239174
census,97.04060586566438,94.17138888888888,3,False,94.71454038897392,97.55752815931737,98.84974904870185
queen_attack,80.13461321336668,75.26662037037038,16,False,91.16434581374342,55.0617864412719,94.17770738508469
domain_name.test.js,0.0,100.0,1,False,0.0,0.0,0.0
container_with_most_water,20.25855736246933,81.48083333333334,2,False,90.69296164491892,66.98441984419843,-96.90170940170937
minimum_size_subarray_sum,23.284100687251865,76.69833333333334,1,False,94.34150326797386,69.44242272540565,-93.93162393162392
binary_search_tree,90.30219821157293,66.31158333333333,8,True,95.11308319278677,78.76703691165397,97.02647453027802
sum_of_multiples,78.25133343493775,59.80463768115943,18,True,93.99661567828623,58.991906298639684,81.76547832788732
log_levels_alt,92.56990569794506,70.66583333333332,1,True,97.64262140499763,93.45397654559794,86.61311914323962
pig_latin_translator,92.42120181540717,50.08583333333333,1,True,97.53086419753085,93.3548635753492,86.37787767334147
annalyns_infiltration,92.92418787366982,91.41976190476191,7,False,94.66181414634404,94.41743195858878,89.69331751607663
optical_character_reader,71.46887388115458,64.43333333333334,1,True,97.02380952380952,88.60788334472545,28.77492877492877
a0213houserobberii,-24.918624918624943,73.30416666666666,1,True,96.11499611499609,62.46246246246245,-233.33333333333337
eliuds_eggs,95.11452886663557,51.78958333333333,3,True,97.16194625998548,95.66389573106765,92.51774460885353
tournament,95.54411652068599,61.855,4,True,92.58917797888385,96.51968956651626,97.52348201665787
a0093restore_ip_addresses,18.292444616150984,56.32333333333333,1,True,95.21294021294021,70.12735659847571,-110.46296296296298
maximum_depth_of_binary_tree,23.45988670437201,91.16083333333331,1,False,95.25389025389025,69.61294934640524,-94.48717948717946
a0064minimumpathsum,4.41132402614259,83.5075,1,False,95.40391841116478,70.38560922281854,-152.55555555555554
chaitanas_colossal_coaster,18.16391828866725,85.81750000000001,1,False,95.21356783919596,69.55596480458357,-110.27777777777779
elons_toys,96.1547263342333,93.29111111111109,3,False,94.53423673862515,96.51691243981982,97.41302982425489
gotta_snatch_em_all,92.329764999428,78.495,3,False,94.26895455575135,93.37021262340309,89.35012781912957
valid_anagram,23.23145114183093,46.442499999999995,1,True,95.56068770849372,69.3858024691358,-95.25213675213674
diffie_hellman,97.02028531466796,84.26055555555554,3,False,94.48119586257688,97.59701518385074,98.9826448975763
triangle,81.03825370889749,73.52076086956522,19,True,94.35168557602408,76.57485010793185,72.18822544273652
book_store,96.57009799056027,43.541666666666664,2,True,95.79971795880886,96.48091177859169,97.42966423428028
trinary,63.01437699274684,70.27708333333334,8,True,94.67567815284946,-4.511307532060135,98.87876035745121
a0199binarytreerightsideview,23.66530882809954,66.92583333333333,1,True,95.22113022113022,70.38163387000598,-94.60683760683759
a0114flattenbinarytreetolinkedlist,-25.032375032375057,59.685,1,True,96.11499611499609,62.121212121212125,-233.33333333333337
check_if_two_rectangles_overlap,-25.19000409462446,71.62083333333335,1,True,96.05988967691097,61.703431372549026,-233.33333333333337
find_two_missing_numbers,-25.130940704711218,68.21249999999999,1,True,96.09679937548789,61.843711843711844,-233.33333333333337
a0201bitwiseandofnumbersrange,-25.289344100456116,77.88416666666666,1,False,95.97423510466989,61.491065927295146,-233.33333333333337
prime_factors,71.21952616374817,74.5807196969697,18,True,93.24836583053104,61.10633313694583,59.303879523767655
tree_building,96.50763960112958,71.26083333333334,2,True,95.5169736319358,96.51994171426038,97.48600345719258
dnd_character,94.5169469424106,73.64621794871795,8,True,95.70909464957957,96.26246506230184,91.57928111535043
pov,96.97505810661518,83.51277777777779,3,False,94.48119586257688,97.58698618931338,98.85699226795528
hashtag_generator,0.0,33.91166666666666,1,False,0.0,0.0,0.0
lasagna_master,88.8513116998339,81.72729166666666,4,False,91.79926743819279,93.37174385894504,81.38292380236386
a0208implementtrieprefixtree,11.934651145660316,79.43166666666667,1,False,95.68376068376068,69.66564729867481,-129.54545454545453
armstrong_numbers,83.98175328260801,57.34811403508772,16,True,94.15675225243794,86.46520099892595,71.32330659646017
coordinate_transformation,84.02144040455794,80.9225,2,False,91.23924097506345,90.52928108375075,70.29579915485958
queens_problem,52.29286513690182,58.0875,1,True,96.11499611499609,61.773700305810394,-1.0101010101010102
set_matrix_zeroes,11.920797179341273,82.51916666666666,1,False,95.14377442769403,69.55801104972373,-128.93939393939394
matrix,85.42323005290984,60.95424603174604,18,True,92.842624033279,92.85737755279939,70.56968857265119
gigasecond,87.79357023359859,73.52944444444445,28,True,92.74570733849087,80.59720736658507,90.0377959957198
zebra_puzzle,96.50584912231865,50.70083333333333,2,True,95.5942714596123,96.51019992422299,97.41307598312068
hashtag_generator.test.js,0.0,100.0,1,False,0.0,0.0,0.0
evaluate_reverse_polish_notation,11.927882809057905,80.56416666666667,1,False,95.76081612586039,70.07333735181838,-130.05050505050505
flatten_array,94.9898183119642,66.47402777777776,8,True,94.5186726419011,96.47915557800503,93.97162671598649
search_2d_matrix,-25.218555618704823,66.41083333333334,1,True,95.97423510466989,61.703431372549026,-233.33333333333337
fancy_sequence,-25.156715912171325,44.93666666666667,1,True,96.15975422427037,61.703431372549026,-233.33333333333337
a0153findminimuminrotatedsortedarray,-14.930624610846442,72.31916666666666,1,True,95.84372402327516,62.39470517448854,-203.03030303030303
lucky_numbers,89.40834388371358,71.05833333333332,1,True,94.3611111111111,93.41153958764868,80.45238095238093
making_the_grade,-25.148212304175633,82.28250000000001,1,False,96.11499611499609,61.773700305810394,-233.33333333333337
a0166fractiontorecurringdecimal,-25.159672221467503,65.07333333333334,1,True,96.15088529638183,61.703431372549026,-233.33333333333337
kth_smallest,4.054226298050689,73.90083333333334,1,True,95.36153615361536,67.21436588103255,-150.41322314049586
a0073setmatrixzeros,28.259949359736193,84.9425,1,False,94.87948265726043,70.21782573940848,-80.31746031746032
roman_numerals,82.61193476465613,59.90948412698413,17,True,93.59392142581864,64.625993857754,89.61588901039576
reverse_integer,4.390131371561675,73.09166666666668,1,True,95.38955823293172,69.6697247706422,-151.88888888888889
find_peak_element,23.2828177755281,96.69833333333332,1,False,95.29068187992395,69.38683127572016,-94.82905982905982
a0062uniquepaths,-25.180755009359,71.33083333333335,1,True,96.08763693270735,61.703431372549026,-233.33333333333337
longest_increasing_subarray,-25.240221596528773,83.21166666666667,1,False,96.05055292259085,61.56211562115619,-233.33333333333337
log_levels,88.67024666030444,72.48041666666667,2,True,94.81922721842079,92.11932412169502,79.07218864079753
word_count,71.62066734854513,62.216145833333336,16,True,92.26334168277333,66.02507224137342,56.573588121488626
reverse_array,11.8435897016577,73.30499999999999,1,True,95.56209150326798,69.66564729867481,-129.6969696969697
leap,93.10654435753138,67.68112962962964,33,True,92.0004603564606,93.0260974271704,94.29307528896312
human_readable_numbers.test.js,0.0,100.0,1,False,0.0,0.0,0.0
two_bucket,91.08426727301828,74.9245138888889,8,True,92.54922615319033,94.50760336312798,86.19597230273656
nucleotide_count,79.0301577874996,77.44833333333334,8,False,89.94044984035804,47.880178124280924,99.26984539785987
the_farm,96.97523507441792,79.31861111111111,3,False,94.49929017010771,97.56980854641517,98.85660650673087
bowling_game_log,91.80208915931752,90.01916666666666,1,False,92.13836477987421,93.3383961522576,89.92950654582073
largest_series_product_calculator,81.24888513043165,74.35777777777778,3,True,94.07512995008284,90.18380640672815,59.487719034483945
palindrome_integer,-25.124505186646996,76.295,1,False,96.186117467582,61.773700305810394,-233.33333333333337
complex_numbers,96.90192166564789,80.42166666666667,7,False,96.82138825033527,97.75284396461001,96.1315327819984
a0061rotatelist,11.981740481740482,68.82833333333333,1,True,95.66239316239317,69.92929292929293,-129.64646464646464
scramblies,0.0,40.48416666666666,1,False,0.0,0.0,0.0
a0215kthlargestelementinanarray,-14.816493462744168,68.68083333333334,1,True,96.186117467582,62.39470517448854,-203.03030303030303
bob,92.81130235750554,57.25686507936508,33,True,93.17629446326977,93.1823487132198,92.07526389602704
a0080removeduplicatesfromsortedarrayii,-24.946016041607493,67.87333333333335,1,True,96.16858237547895,62.32670283303195,-233.33333333333337
product_of_array_except_self,11.511600121635487,69.55583333333333,2,True,94.12682149362479,69.66934250764528,-129.26136363636363
allergies,79.1429920567882,67.361,13,True,89.99817765913136,53.86230107644573,93.56849743478749
accumulate,94.80451433243995,66.3900847457627,7,True,95.47348564794487,97.14617267454406,91.7938846748309
a0216combination_sumiii,18.3462957783003,69.70916666666668,1,True,95.3241861716438,70.13136782992376,-110.41666666666669
pig_latin,85.89782603839912,55.68923076923077,10,True,93.72150996721278,93.0160556537814,70.95591249420318
mixed_juices,88.15331408870203,78.49,1,False,95.09803921568628,93.5164924224005,75.84541062801931
series,63.530373141779144,80.10233333333332,10,False,93.28801624426411,50.232833844689395,47.07026933638391
a0151reversewordsinastring,4.344777361631297,63.839999999999996,1,True,95.64544319600499,69.66666666666667,-152.27777777777777
a0211addandsearchworddatastructuredesign,27.968211693368218,81.95166666666667,1,False,95.24202420242024,69.61499183006538,-80.95238095238095
secret_handshake,93.07705283163075,60.999956140350875,13,True,94.7984778937644,87.13999197066,97.29268863046788
a0000blank,-25.169693368310714,85.485,1,False,96.05055292259085,61.773700305810394,-233.33333333333337
crypto_square,81.49769279666639,72.05166666666665,11,True,90.05051257595863,68.03409662747859,86.4084691865619
knapsack,98.53818255213919,55.45694444444443,2,True,98.17580277640945,98.49717235409446,98.94157252591368
pangram_checker,92.77121816739042,57.169166666666676,1,True,96.38296070460706,93.37141995679428,88.5592738407699
count_triplets_with_sum_k,17.05448308668157,77.85916666666667,1,False,95.55747498740375,67.21436588103255,-111.60839160839159
zipper,0.0,86.4061111111111,3,False,0.0,0.0,0.0
all_your_base,87.66635953559766,80.57866666666668,5,False,91.78193193936686,73.7199610467694,97.49718562065672
little_sisters_essay,-25.171635281929422,93.32,1,False,96.11499611499609,61.703431372549026,-233.33333333333337
generate_parentheses,0.0,70.52833333333334,1,False,0.0,0.0,0.0
ozans_playlist,84.48003161658528,91.26166666666667,2,False,92.56111208140082,91.32056212297789,69.55842064537713
welcome_to_tech_palace,97.0641014140409,66.16499999999998,3,True,94.60038169715592,97.61255833315515,98.97936421181163
a0142linkedlistcycleii,-25.226456430836,77.97833333333334,1,False,95.67099567099568,61.982968369829685,-233.33333333333337
custom_set,91.75926914473571,76.10734848484849,8,False,92.41580197895321,94.49954849253042,88.36245696272354
space_age,79.99334582566716,62.82754166666667,31,True,93.72816932138672,85.58535970166251,60.66650845395226
min_swaps,-6.764585229309735,55.84,1,True,95.78059071729957,61.703431372549026,-177.7777777777778
change,96.98390491077451,47.82861111111111,3,True,94.51143306280761,97.58463367345182,98.85564799606406
a0095uniquebinarysearchtreesii,4.511306793808463,78.69083333333333,1,False,95.44231281641352,70.6471631205674,-152.55555555555554
reverse_vowels,-25.248579051615064,60.14833333333333,1,True,95.9546925566343,61.63290362185388,-233.33333333333337
a0109convertsortedlisttobinarysearchtree,11.987979368671526,59.44666666666666,1,True,95.19753086419752,69.85731633272614,-129.0909090909091
scale_generator,93.83837656784671,69.37638888888891,3,True,93.77630465308627,95.48160872896453,92.25721632148934
blackjack,95.57521444893605,68.86666666666666,4,True,93.57419907737949,96.61637708549297,96.53506718393572
best_time_to_buy_and_sell_stock,-14.920336799022872,69.97166666666666,1,True,95.87458745874586,62.39470517448854,-203.03030303030303
bank_account_action_invalid_exception,94.55392950094118,79.30833333333332,1,False,96.26709031388407,93.80207018808966,93.5926280008498
largest_series_product,97.14288944028955,63.819166666666675,6,True,94.9501576083559,97.58882962351787,98.88968108899489
a0056mergeintervals,18.38078254821467,72.63166666666667,1,True,95.57511737089202,70.03019323671496,-110.46296296296298
a0130surroundedregions,-6.400106400106419,64.60083333333333,1,True,96.11499611499609,62.46246246246245,-177.7777777777778
etl,80.52844449274805,63.106008771929815,18,True,90.46178227748551,69.36312373100714,81.76042746975149
captains_log,92.00288148002966,74.72472222222223,3,True,94.87585419541361,93.42397388417363,87.70881636050173
basic_calculator,-25.34314468016127,64.69916666666667,1,True,95.67099567099568,61.63290362185388,-233.33333333333337
title_case.test.js,0.0,100.0,1,False,0.0,0.0,0.0
binary,72.27948794847724,68.22166666666666,12,True,93.04646759983085,41.12021557588897,82.6717806697119
logs_logs_logs,97.64234306286555,77.29458333333334,2,False,96.56357388316154,97.53987833231663,98.82357697311848
a0129sumroottoleafnumbers,3.971840069404673,66.36583333333334,1,True,95.20365752285953,69.76741824091003,-153.05555555555554
square_root,31.566086304095737,51.44354166666667,4,True,93.55072463768114,69.55494168201348,-68.4074074074074
a0102binarytreelevelordertraversal,-14.804230026137011,80.0775,1,False,96.08763693270735,62.52997601918466,-203.03030303030303
yacht,97.03736184460907,47.71055555555555,3,True,94.70305796168068,97.55492091964075,98.85410665250576
sum_non_adjecent,-25.180225162403037,44.380833333333335,1,True,96.15975422427037,61.63290362185388,-233.33333333333337
valid_palindrome,-6.8485431271584405,60.333333333333336,1,True,95.81239530988275,61.419753086419746,-177.7777777777778
diamond_printer,92.48604557361183,53.74666666666666,1,True,96.65497896213185,93.36649786120832,87.43665989749537
group_anagrams,0.0,66.85000000000001,1,False,0.0,0.0,0.0
run_length_encoding,92.14292389944809,58.84732456140351,14,True,93.14886306347272,94.70503259357422,88.57487604129736
a0179largestnumber,-6.473468542434063,73.12083333333334,1,True,95.89490968801316,62.46246246246245,-177.7777777777778
snakes_and_ladders,-15.23276861748775,58.21583333333333,1,True,95.76988155668359,61.56211562115619,-203.03030303030303
find_element_range_sorted_array,-25.261799010580308,76.04666666666667,1,False,95.91503267973856,61.63290362185388,-233.33333333333337
a0209minimumsizesubarraysum,-24.92863999795888,67.35000000000001,1,True,96.2207105064248,62.32670283303195,-233.33333333333337
spiral_matrix,80.4585441640654,65.9028888888889,12,True,92.90861667015238,90.85819394350592,57.6088218785379
a0116populatingnextrightpointersineachnode,-15.293426736391828,73.31250000000001,1,True,95.80184718723763,61.34817563388992,-203.03030303030303
a0060permutationsequence,-25.1129741736994,80.00500000000001,1,False,96.2207105064248,61.773700305810394,-233.33333333333337
resistor_color_duo,87.7972145651338,60.85223684210526,15,True,92.13677779592344,93.52046091813472,77.7344049813432
ledger,97.00010464731076,70.85833333333335,3,True,94.5414717192281,97.600679391087,98.85816283161721
sublist,89.01658536305764,64.56892156862746,13,True,89.53118250752777,94.36090552549473,83.15766805615044
ghost_gobble_arcade_game,-25.303061306744564,80.90083333333332,1,False,95.7912457912458,61.63290362185388,-233.33333333333337
encode_and_decode_strings,12.061699463723803,67.25999999999999,1,True,95.59633027522936,70.03321256038646,-129.44444444444443
a0146lrucache,4.003853965345049,67.31750000000001,1,True,95.01566951566952,69.44033682481005,-152.44444444444443
ordered_digits,-15.094122539940912,55.571666666666665,1,True,95.97423510466989,61.773700305810394,-203.03030303030303
expenses,97.57061145161167,91.36625,2,False,96.38854978558238,97.4933690917054,98.82991547754723
nth_prime,72.49560763826959,70.44821428571429,7,True,94.22409242054236,52.10319619897528,71.15953429529112
difference_of_squares,83.75823477225919,69.26293209876543,21,True,93.6888612242692,80.21345722646166,77.37238586604668
bracket_push,81.70211503762194,67.34708333333333,7,True,90.63823681427004,70.03693599749788,84.43117230109787
beer_song,78.18846990493272,74.71791666666667,18,True,91.45855669048449,65.60945967907087,77.49739334524281
two_sum_ii_input_array_is_sorted,18.385732636904397,94.315,1,False,95.44550517104216,70.12835940633772,-110.41666666666669
meetup_schedule,92.87803280400152,79.7775,1,False,97.82419495213229,93.48417468927657,87.32572877059569
rectangles,95.12480417473222,75.68858974358973,9,False,95.15009058094077,96.44228665618613,93.78203528706976
resistor_color,89.1769386754447,67.13133333333333,15,True,93.92896300644834,94.52872931836085,79.07312370152492
guidos_gorgeous_lasagna,-25.228350667111954,72.27333333333333,1,True,95.94484995944849,61.703431372549026,-233.33333333333337
a0165compareversionnumbers,4.02387994901278,73.3275,1,True,94.9607329842932,69.61090686274511,-152.49999999999997
rail_fence_cipher,96.1341460961393,64.05666666666667,3,True,94.35935176898421,96.55553687577338,97.48754964366032
interest_is_interesting,97.57937299000258,83.59875,2,False,96.34902811368318,97.52620190650946,98.86288894981512
salary_calculator,92.67838005144642,86.01375,2,False,95.8230948724359,93.36543070846012,88.84661457344322
ransom_note,4.333849070583379,61.597500000000004,1,True,95.3338611770916,69.6676860346585,-151.99999999999997
a0144binarytreepreordertraversal,23.58673530508158,73.63749999999999,1,True,95.20763187429856,70.38163387000598,-94.82905982905982
